,Unnamed: 0,name,year,movie_rated,run_length,genres,release_date,rating,num_raters,num_reviews,review_url,movie_id,clean_title
389,41,It's a Wonderful Life,1946,Passed,2h 10min,Drama; Fantasy; ,7 January 1947 (USA),8.6,385375,939,https://www.imdb.com/title/tt0038650/reviews/_ajax?ref_=undefined&paginationKey=,389,it's a wonderful life
390,42,The Mummy,1999,PG-13,2h 4min,Action; Adventure; Fantasy; ,7 May 1999 (USA),7.0,382315,1056,https://www.imdb.com/title/tt0120616/reviews/_ajax?ref_=undefined&paginationKey=,390,the mummy
391,43,The Princess Bride,1987,PG,1h 38min,Adventure; Fantasy; ,9 October 1987 (USA),8.1,382045,844,https://www.imdb.com/title/tt0093779/reviews/_ajax?ref_=undefined&paginationKey=,391,the princess bride
392,44,Midnight in Paris,2011,PG-13,1h 34min,Comedy; Fantasy; Romance; ,10 June 2011 (USA),7.7,376575,609,https://www.imdb.com/title/tt1605783/reviews/_ajax?ref_=undefined&paginationKey=,392,midnight in paris
393,45,Alice in Wonderland,2010,PG,1h 48min,Adventure; Fantasy; ,5 March 2010 (USA),6.4,374817,790,https://www.imdb.com/title/tt1014759/reviews/_ajax?ref_=undefined&paginationKey=,393,alice in wonderland
394,46,Justice League,2017,PG-13,2h,Action; Adventure; Fantasy; ,17 November 2017 (USA),6.4,367091,1997,https://www.imdb.com/title/tt0974015/reviews/_ajax?ref_=undefined&paginationKey=,394,justice league
395,47,The Wizard of Oz,1939,PG,1h 42min,Adventure; Fantasy; ,25 August 1939 (USA),8.0,364936,681,https://www.imdb.com/title/tt0032138/reviews/_ajax?ref_=undefined&paginationKey=,395,the wizard of oz
396,48,Scott Pilgrim vs. the World,2010,PG-13,1h 52min,Action; Comedy; Fantasy; ,13 August 2010 (USA),7.5,364197,663,https://www.imdb.com/title/tt0446029/reviews/_ajax?ref_=undefined&paginationKey=,396,scott pilgrim vs. the world
397,49,Bruce Almighty,2003,PG-13,1h 41min,Comedy; Drama; Fantasy; ,23 May 2003 (USA),6.8,363587,640,https://www.imdb.com/title/tt0315327/reviews/_ajax?ref_=undefined&paginationKey=,397,bruce almighty
398,50,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,PG,2h 23min,Adventure; Fantasy; ,9 December 2005 (USA),6.9,356904,1506,https://www.imdb.com/title/tt0363771/reviews/_ajax?ref_=undefined&paginationKey=,398,"the chronicles of narnia: the lion, the witch and the wardrobe"
399,51,The Shape of Water,2017,R,2h 3min,Adventure; Drama; Fantasy; ,22 December 2017 (USA),7.3,353658,1589,https://www.imdb.com/title/tt5580390/reviews/_ajax?ref_=undefined&paginationKey=,399,the shape of water
400,52,Wanted,2008,R,1h 50min,Action; Crime; Fantasy; ,27 June 2008 (USA),6.7,353620,779,https://www.imdb.com/title/tt0493464/reviews/_ajax?ref_=undefined&paginationKey=,400,wanted
401,53,The Illusionist,2006,PG-13,1h 50min,Drama; Fantasy; History; ,1 September 2006 (USA),7.6,349169,687,https://www.imdb.com/title/tt0443543/reviews/_ajax?ref_=undefined&paginationKey=,401,the illusionist
402,54,Ghostbusters,1984,PG,1h 45min,Action; Comedy; Fantasy; ,8 June 1984 (USA),7.8,344694,555,https://www.imdb.com/title/tt0087332/reviews/_ajax?ref_=undefined&paginationKey=,402,ghostbusters
403,55,Aquaman,2018,PG-13,2h 23min,Action; Adventure; Fantasy; ,21 December 2018 (USA),7.0,341895,3845,https://www.imdb.com/title/tt1477834/reviews/_ajax?ref_=undefined&paginationKey=,403,aquaman
404,56,Star Wars: Episode IX - The Rise of Skywalker,2019,PG-13,2h 22min,Action; Adventure; Fantasy; ,20 December 2019 (USA),6.7,337831,7460,https://www.imdb.com/title/tt2527338/reviews/_ajax?ref_=undefined&paginationKey=,404,star wars: episode ix - the rise of skywalker
405,58,Sleepy Hollow,1999,R,1h 45min,Fantasy; Horror; Mystery; ,19 November 1999 (USA),7.3,320861,1023,https://www.imdb.com/title/tt0162661/reviews/_ajax?ref_=undefined&paginationKey=,405,sleepy hollow
406,59,Fantastic Four,2005,PG-13,1h 46min,Action; Adventure; Fantasy; ,8 July 2005 (USA),5.7,306644,1024,https://www.imdb.com/title/tt0120667/reviews/_ajax?ref_=undefined&paginationKey=,406,fantastic four
407,60,Being John Malkovich,1999,R,1h 53min,Comedy; Drama; Fantasy; ,3 December 1999 (USA),7.7,301714,878,https://www.imdb.com/title/tt0120601/reviews/_ajax?ref_=undefined&paginationKey=,407,being john malkovich
408,61,Hellboy,2004,PG-13,2h 2min,Action; Fantasy; Horror; ,2 April 2004 (USA),6.8,301510,649,https://www.imdb.com/title/tt0167190/reviews/_ajax?ref_=undefined&paginationKey=,408,hellboy
409,62,Click,2006,PG-13,1h 47min,Comedy; Drama; Fantasy; ,23 June 2006 (USA),6.4,298607,774,https://www.imdb.com/title/tt0389860/reviews/_ajax?ref_=undefined&paginationKey=,409,click
410,63,Hugo,2011,PG,2h 6min,Drama; Fantasy; ,23 November 2011 (USA),7.5,297933,749,https://www.imdb.com/title/tt0970179/reviews/_ajax?ref_=undefined&paginationKey=,410,hugo
411,64,Constantine,2005,R,2h 1min,Action; Fantasy; Horror; ,18 February 2005 (USA),7.0,296689,1074,https://www.imdb.com/title/tt0360486/reviews/_ajax?ref_=undefined&paginationKey=,411,constantine
412,65,The Mummy Returns,2001,PG-13,2h 10min,Action; Adventure; Fantasy; ,4 May 2001 (USA),6.3,295189,924,https://www.imdb.com/title/tt0209163/reviews/_ajax?ref_=undefined&paginationKey=,412,the mummy returns
413,66,About Time,2013,R,2h 3min,Comedy; Drama; Fantasy; ,8 November 2013 (USA),7.8,287246,640,https://www.imdb.com/title/tt2194499/reviews/_ajax?ref_=undefined&paginationKey=,413,about time
414,67,The Secret Life of Walter Mitty,2013,PG,1h 54min,Comedy; Drama; Fantasy; ,25 December 2013 (USA),7.3,286991,648,https://www.imdb.com/title/tt0359950/reviews/_ajax?ref_=undefined&paginationKey=,414,the secret life of walter mitty
415,69,Liar Liar,1997,PG-13,1h 26min,Comedy; Fantasy; ,21 March 1997 (USA),6.9,274268,290,https://www.imdb.com/title/tt0119528/reviews/_ajax?ref_=undefined&paginationKey=,415,liar liar
416,71,Batman Returns,1992,PG-13,2h 6min,Action; Crime; Fantasy; ,19 June 1992 (USA),7.0,267156,679,https://www.imdb.com/title/tt0103776/reviews/_ajax?ref_=undefined&paginationKey=,416,batman returns
417,72,Prince of Persia: The Sands of Time,2010,PG-13,1h 56min,Action; Adventure; Fantasy; ,28 May 2010 (USA),6.6,266583,478,https://www.imdb.com/title/tt0473075/reviews/_ajax?ref_=undefined&paginationKey=,417,prince of persia: the sands of time
418,73,Clash of the Titans,2010,PG-13,1h 46min,Action; Adventure; Fantasy; ,2 April 2010 (USA),5.8,265931,679,https://www.imdb.com/title/tt0800320/reviews/_ajax?ref_=undefined&paginationKey=,418,clash of the titans
419,74,Beauty and the Beast,2017,PG,2h 9min,Fantasy; ,17 March 2017 (USA),7.1,261369,1122,https://www.imdb.com/title/tt2771200/reviews/_ajax?ref_=undefined&paginationKey=,419,beauty and the beast
420,75,Kong: Skull Island,2017,PG-13,1h 58min,Action; Adventure; Fantasy; ,10 March 2017 (USA),6.6,259866,945,https://www.imdb.com/title/tt3731562/reviews/_ajax?ref_=undefined&paginationKey=,420,kong: skull island
421,76,The Twilight Saga: New Moon,2009,PG-13,2h 10min,Adventure; Drama; Fantasy; ,20 November 2009 (USA),4.7,258910,955,https://www.imdb.com/title/tt1259571/reviews/_ajax?ref_=undefined&paginationKey=,421,the twilight saga: new moon
422,77,Pirates of the Caribbean: Dead Men Tell No Tales,2017,PG-13,2h 9min,Action; Adventure; Fantasy; ,26 May 2017 (USA),6.6,251787,652,https://www.imdb.com/title/tt1790809/reviews/_ajax?ref_=undefined&paginationKey=,422,pirates of the caribbean: dead men tell no tales
423,78,Hellboy II: The Golden Army,2008,PG-13,2h,Action; Adventure; Fantasy; ,11 July 2008 (USA),7.0,251482,375,https://www.imdb.com/title/tt0411477/reviews/_ajax?ref_=undefined&paginationKey=,423,hellboy ii: the golden army
424,79,1408,2007,PG-13,1h 44min,Fantasy; Horror; Mystery; ,22 June 2007 (USA),6.8,250909,635,https://www.imdb.com/title/tt0450385/reviews/_ajax?ref_=undefined&paginationKey=,424,1408
425,80,Beetlejuice,1988,PG,1h 32min,Comedy; Fantasy; ,30 March 1988 (USA),7.5,249689,372,https://www.imdb.com/title/tt0094721/reviews/_ajax?ref_=undefined&paginationKey=,425,beetlejuice
426,81,"Crouching Tiger, Hidden Dragon",2000,PG-13,2h,Action; Adventure; Fantasy; ,12 January 2001 (USA),7.8,248473,1670,https://www.imdb.com/title/tt0190332/reviews/_ajax?ref_=undefined&paginationKey=,426,"crouching tiger, hidden dragon"
427,82,Stardust,2007,PG-13,2h 7min,Adventure; Fantasy; ,10 August 2007 (USA),7.6,248403,554,https://www.imdb.com/title/tt0486655/reviews/_ajax?ref_=undefined&paginationKey=,427,stardust
428,83,Underworld,2003,R,2h 1min,Action; Fantasy; Thriller; ,19 September 2003 (USA),7.0,248222,833,https://www.imdb.com/title/tt0320691/reviews/_ajax?ref_=undefined&paginationKey=,428,underworld
429,84,Fantastic 4: Rise of the Silver Surfer,2007,PG,1h 32min,Action; Adventure; Fantasy; ,15 June 2007 (USA),5.6,246767,468,https://www.imdb.com/title/tt0486576/reviews/_ajax?ref_=undefined&paginationKey=,429,fantastic 4: rise of the silver surfer
430,85,Vanilla Sky,2001,R,2h 16min,Fantasy; Mystery; Romance; ,14 December 2001 (USA),6.9,243020,1293,https://www.imdb.com/title/tt0259711/reviews/_ajax?ref_=undefined&paginationKey=,430,vanilla sky
431,86,Dark Shadows,2012,PG-13,1h 53min,Comedy; Fantasy; Horror; ,11 May 2012 (USA),6.2,241602,528,https://www.imdb.com/title/tt1077368/reviews/_ajax?ref_=undefined&paginationKey=,431,dark shadows
432,87,Van Helsing,2004,PG-13,2h 11min,Action; Adventure; Fantasy; ,7 May 2004 (USA),6.1,239437,1373,https://www.imdb.com/title/tt0338526/reviews/_ajax?ref_=undefined&paginationKey=,432,van helsing
433,88,Warcraft,2016,PG-13,2h 3min,Action; Adventure; Fantasy; ,10 June 2016 (USA),6.8,236996,983,https://www.imdb.com/title/tt0803096/reviews/_ajax?ref_=undefined&paginationKey=,433,warcraft
434,90,Sucker Punch,2011,PG-13,1h 50min,Action; Adventure; Fantasy; ,25 March 2011 (USA),6.0,226057,1022,https://www.imdb.com/title/tt0978764/reviews/_ajax?ref_=undefined&paginationKey=,434,sucker punch
435,91,The Twilight Saga: Breaking Dawn - Part 2,2012,PG-13,1h 55min,Adventure; Drama; Fantasy; ,16 November 2012 (USA),5.5,224813,374,https://www.imdb.com/title/tt1673434/reviews/_ajax?ref_=undefined&paginationKey=,435,the twilight saga: breaking dawn - part 2
436,92,The Twilight Saga: Eclipse,2010,PG-13,2h 4min,Adventure; Drama; Fantasy; ,30 June 2010 (USA),5.0,221496,529,https://www.imdb.com/title/tt1325004/reviews/_ajax?ref_=undefined&paginationKey=,436,the twilight saga: eclipse
437,93,Ender's Game,2013,PG-13,1h 54min,Action; Adventure; Fantasy; ,1 November 2013 (USA),6.6,219357,626,https://www.imdb.com/title/tt1731141/reviews/_ajax?ref_=undefined&paginationKey=,437,ender's game
438,94,Ghost Rider,2007,PG-13,1h 50min,Action; Fantasy; Thriller; ,16 February 2007 (USA),5.2,218901,724,https://www.imdb.com/title/tt0259324/reviews/_ajax?ref_=undefined&paginationKey=,438,ghost rider
439,95,The Twilight Saga: Breaking Dawn - Part 1,2011,PG-13,1h 57min,Adventure; Drama; Fantasy; ,18 November 2011 (USA),4.9,217803,477,https://www.imdb.com/title/tt1324999/reviews/_ajax?ref_=undefined&paginationKey=,439,the twilight saga: breaking dawn - part 1
440,96,Stranger Than Fiction,2006,PG-13,1h 53min,Comedy; Drama; Fantasy; ,10 November 2006 (USA),7.5,214510,595,https://www.imdb.com/title/tt0420223/reviews/_ajax?ref_=undefined&paginationKey=,440,stranger than fiction
441,97,Elf,2003,PG,1h 37min,Comedy; Fantasy; ,7 November 2003 (USA),6.9,210512,501,https://www.imdb.com/title/tt0319343/reviews/_ajax?ref_=undefined&paginationKey=,441,elf
442,98,Aladdin,2019,PG,2h 8min,Adventure; Fantasy; ,24 May 2019 (USA),7.0,210488,2281,https://www.imdb.com/title/tt6139732/reviews/_ajax?ref_=undefined&paginationKey=,442,aladdin
443,99,Mr. Nobody,2009,R,2h 21min,Drama; Fantasy; Romance; ,26 September 2013 (USA),7.8,210310,391,https://www.imdb.com/title/tt0485947/reviews/_ajax?ref_=undefined&paginationKey=,443,mr. nobody
444,1,Alien,1979,R,1h 57min,Horror; Sci-Fi; ,22 June 1979 (USA),8.4,762793,1423,https://www.imdb.com/title/tt0078748/reviews/_ajax?ref_=undefined&paginationKey=,444,alien
445,3,Psycho,1960,R,1h 49min,Horror; Mystery; Thriller; ,8 September 1960 (USA),8.5,580951,1263,https://www.imdb.com/title/tt0054215/reviews/_ajax?ref_=undefined&paginationKey=,445,psycho
446,4,Shaun of the Dead,2004,R,1h 39min,Comedy; Horror; ,24 September 2004 (USA),7.9,499244,971,https://www.imdb.com/title/tt0365748/reviews/_ajax?ref_=undefined&paginationKey=,446,shaun of the dead
447,5,Get Out,2017,R,1h 44min,Horror; Mystery; Thriller; ,24 February 2017 (USA),7.7,465577,1566,https://www.imdb.com/title/tt5052448/reviews/_ajax?ref_=undefined&paginationKey=,447,get out
448,6,It,2017,R,2h 15min,Horror; ,8 September 2017 (USA),7.3,437678,1914,https://www.imdb.com/title/tt1396484/reviews/_ajax?ref_=undefined&paginationKey=,448,it
449,7,The Conjuring,2013,R,1h 52min,Horror; Mystery; Thriller; ,19 July 2013 (USA),7.5,427067,1054,https://www.imdb.com/title/tt1457767/reviews/_ajax?ref_=undefined&paginationKey=,449,the conjuring
450,8,Split,2016,PG-13,1h 57min,Horror; Thriller; ,20 January 2017 (USA),7.3,404539,986,https://www.imdb.com/title/tt4972582/reviews/_ajax?ref_=undefined&paginationKey=,450,split
451,9,A Quiet Place,2018,PG-13,1h 30min,Drama; Horror; Sci-Fi; ,6 April 2018 (USA),7.5,385782,2882,https://www.imdb.com/title/tt6644200/reviews/_ajax?ref_=undefined&paginationKey=,451,a quiet place
452,10,Saw,2004,R,1h 43min,Horror; Mystery; ,29 October 2004 (USA),7.6,369825,1612,https://www.imdb.com/title/tt0387564/reviews/_ajax?ref_=undefined&paginationKey=,452,saw
453,11,28 Days Later...,2002,R,1h 53min,Drama; Horror; Sci-Fi; ,27 June 2003 (USA),7.6,367391,1513,https://www.imdb.com/title/tt0289043/reviews/_ajax?ref_=undefined&paginationKey=,453,28 days later...
454,12,Cloverfield,2008,PG-13,1h 25min,Action; Adventure; Horror; ,18 January 2008 (USA),7.0,365910,2336,https://www.imdb.com/title/tt1060277/reviews/_ajax?ref_=undefined&paginationKey=,454,cloverfield
455,13,The Cabin in the Woods,2011,R,1h 35min,Horror; ,13 April 2012 (USA),7.0,363506,1190,https://www.imdb.com/title/tt1259521/reviews/_ajax?ref_=undefined&paginationKey=,455,the cabin in the woods
456,14,The Thing,1982,R,1h 49min,Horror; Mystery; Sci-Fi; ,25 June 1982 (USA),8.1,356786,1095,https://www.imdb.com/title/tt0084787/reviews/_ajax?ref_=undefined&paginationKey=,456,the thing
457,15,The Exorcist,1973,R,2h 2min,Horror; ,26 December 1973 (USA),8.0,352076,1220,https://www.imdb.com/title/tt0070047/reviews/_ajax?ref_=undefined&paginationKey=,457,the exorcist
458,16,Sweeney Todd: The Demon Barber of Fleet Street,2007,R,1h 56min,Drama; Horror; ,21 December 2007 (USA),7.3,335791,832,https://www.imdb.com/title/tt0408236/reviews/_ajax?ref_=undefined&paginationKey=,458,sweeney todd: the demon barber of fleet street
459,17,The Others,2001,PG-13,1h 44min,Horror; Mystery; Thriller; ,10 August 2001 (USA),7.6,328624,1147,https://www.imdb.com/title/tt0230600/reviews/_ajax?ref_=undefined&paginationKey=,459,the others
460,19,The Ring,2002,PG-13,1h 55min,Horror; Mystery; ,18 October 2002 (USA),7.1,313252,1666,https://www.imdb.com/title/tt0298130/reviews/_ajax?ref_=undefined&paginationKey=,460,the ring
461,22,Interview with the Vampire: The Vampire Chronicles,1994,R,2h 3min,Drama; Horror; ,11 November 1994 (USA),7.6,287602,462,https://www.imdb.com/title/tt0110148/reviews/_ajax?ref_=undefined&paginationKey=,461,interview with the vampire: the vampire chronicles
462,23,10 Cloverfield Lane,2016,PG-13,1h 43min,Drama; Horror; Mystery; ,11 March 2016 (USA),7.2,280919,752,https://www.imdb.com/title/tt1179933/reviews/_ajax?ref_=undefined&paginationKey=,462,10 cloverfield lane
463,24,From Dusk Till Dawn,1996,R,1h 48min,Action; Crime; Horror; ,19 January 1996 (USA),7.2,279303,664,https://www.imdb.com/title/tt0116367/reviews/_ajax?ref_=undefined&paginationKey=,463,from dusk till dawn
464,25,Scream,1996,R,1h 51min,Horror; Mystery; ,20 December 1996 (USA),7.2,276753,969,https://www.imdb.com/title/tt0117571/reviews/_ajax?ref_=undefined&paginationKey=,464,scream
465,26,The Mist,2007,R,2h 6min,Horror; Sci-Fi; ,21 November 2007 (USA),7.1,274365,1184,https://www.imdb.com/title/tt0884328/reviews/_ajax?ref_=undefined&paginationKey=,465,the mist
466,27,Alien 3,1992,R,1h 54min,Action; Horror; Sci-Fi; ,22 May 1992 (USA),6.5,269938,903,https://www.imdb.com/title/tt0103644/reviews/_ajax?ref_=undefined&paginationKey=,466,alien 3
467,28,Insidious,2010,PG-13,1h 43min,Horror; Mystery; Thriller; ,1 April 2011 (USA),6.8,269839,885,https://www.imdb.com/title/tt1591095/reviews/_ajax?ref_=undefined&paginationKey=,467,insidious
468,29,Annihilation,2018,R,1h 55min,Adventure; Drama; Horror; ,23 February 2018 (USA),6.9,267574,1909,https://www.imdb.com/title/tt2798920/reviews/_ajax?ref_=undefined&paginationKey=,468,annihilation
469,30,Bird Box,2018,R,2h 4min,Drama; Horror; Sci-Fi; ,21 December 2018 (USA),6.6,262311,2765,https://www.imdb.com/title/tt2737304/reviews/_ajax?ref_=undefined&paginationKey=,469,bird box
470,31,28 Weeks Later,2007,R,1h 40min,Horror; Sci-Fi; ,11 May 2007 (USA),7.0,253591,789,https://www.imdb.com/title/tt0463854/reviews/_ajax?ref_=undefined&paginationKey=,470,28 weeks later
471,33,Alien: Covenant,2017,R,2h 2min,Horror; Sci-Fi; Thriller; ,19 May 2017 (USA),6.4,245959,2058,https://www.imdb.com/title/tt2316204/reviews/_ajax?ref_=undefined&paginationKey=,471,alien: covenant
472,34,Resident Evil,2002,R,1h 40min,Action; Horror; Sci-Fi; ,15 March 2002 (USA),6.7,242106,1175,https://www.imdb.com/title/tt0120804/reviews/_ajax?ref_=undefined&paginationKey=,472,resident evil
473,36,Blade,1998,R,2h,Action; Horror; Sci-Fi; ,21 August 1998 (USA),7.1,238439,631,https://www.imdb.com/title/tt0120611/reviews/_ajax?ref_=undefined&paginationKey=,473,blade
474,37,Dawn of the Dead,2004,R,1h 41min,Action; Horror; ,19 March 2004 (USA),7.3,229395,1102,https://www.imdb.com/title/tt0363547/reviews/_ajax?ref_=undefined&paginationKey=,474,dawn of the dead
475,38,Saw II,2005,R,1h 33min,Horror; Mystery; ,28 October 2005 (USA),6.6,227842,885,https://www.imdb.com/title/tt0432348/reviews/_ajax?ref_=undefined&paginationKey=,475,saw ii
476,39,The Blair Witch Project,1999,R,1h 21min,Horror; Mystery; ,30 July 1999 (USA),6.5,226133,3515,https://www.imdb.com/title/tt0185937/reviews/_ajax?ref_=undefined&paginationKey=,476,the blair witch project
477,40,Final Destination,2000,R,1h 38min,Horror; Thriller; ,17 March 2000 (USA),6.7,223423,727,https://www.imdb.com/title/tt0195714/reviews/_ajax?ref_=undefined&paginationKey=,477,final destination
478,41,Alien: Resurrection,1997,R,1h 49min,Action; Horror; Sci-Fi; ,26 November 1997 (USA),6.2,222998,726,https://www.imdb.com/title/tt0118583/reviews/_ajax?ref_=undefined&paginationKey=,478,alien: resurrection
479,42,Pitch Black,2000,R,1h 49min,Action; Horror; Sci-Fi; ,18 February 2000 (USA),7.1,221434,825,https://www.imdb.com/title/tt0134847/reviews/_ajax?ref_=undefined&paginationKey=,479,pitch black
480,43,Halloween,1978,R,1h 31min,Horror; Thriller; ,27 October 1978 (USA),7.8,220718,1434,https://www.imdb.com/title/tt0077651/reviews/_ajax?ref_=undefined&paginationKey=,480,halloween
481,44,Paranormal Activity,2007,R,1h 26min,Horror; Mystery; Thriller; ,16 October 2009 (USA),6.3,216058,1262,https://www.imdb.com/title/tt1179904/reviews/_ajax?ref_=undefined&paginationKey=,481,paranormal activity
482,45,The Conjuring 2,2016,R,2h 14min,Horror; Mystery; Thriller; ,10 June 2016 (USA),7.3,215863,548,https://www.imdb.com/title/tt3065204/reviews/_ajax?ref_=undefined&paginationKey=,482,the conjuring 2
